osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"44","0","0","44",0.00603538593285,316.53926572089421
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"45","0","0","45",0.00620051694142,316.66256694496229
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"46","0","1","0",0.00620051694142,313.50082766709579
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"47","0","1","1",0.00621182401886,313.40732816102019
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"48","0","1","2",0.00629594119901,237.59486371542269
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"49","0","1","3",0.00633131604883,175.33031483894220
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"50","0","1","4",0.00637588554512,116.57623224488277
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"51","0","1","5",0.00646970478622,43.46016848122761
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"52","0","1","6",0.00652643661151,313.55486591140749
"12799869",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"53","0","1","7",0.00654413915370,313.50082766709579
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.42977814201982
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00011401754251,136.42928658328216
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00030261621695,226.45440818628359
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00041663555741,316.45489974502129
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00060513428419,46.42977814201982
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"5","1","0","0",0.00060513428419,46.42236487903674
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"6","1","0","1",0.00151358232896,136.43522913504043
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"7","1","0","2",0.00216901883237,136.44522964034857
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"8","1","0","3",0.00220162435337,136.46104166906133
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"9","1","0","4",0.00229367325342,226.44638557260913
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"10","1","0","5",0.00269053676901,316.41336232041516
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"11","1","0","6",0.00284321224182,316.42420623339018
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"12","1","0","7",0.00310595609047,226.45093269264640
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"13","1","0","8",0.00322952085082,226.44686541182497
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"14","1","0","9",0.00343915529456,316.43933454861661
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"15","1","0","10",0.00397483150273,46.43129280264042
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"16","1","0","11",0.00419336630544,136.43202628637269
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"17","1","0","12",0.00449522219820,136.43671767482465
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"18","1","0","13",0.00466735011577,46.42343044838236
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"19","1","0","14",0.00488205782406,46.42038194510906
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"20","1","0","15",0.00495466946223,46.42362317793158
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"21","1","0","16",0.00513085848004,316.43348273532206
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"22","1","0","17",0.00558023330131,226.36512567258069
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"23","1","0","18",0.00560064212293,226.34547352929039
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"24","1","0","19",0.00568605529521,316.40829447334897
"12891136",,,multipolygon,,,,,,yes,,,,,,,,,,,,,,,,"25","1","0","20",0.00580001217302,46.42236487903674
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,225.77858583225171
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002680000000,225.37823368871520
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00031462508580,317.87005869052336
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00038599489734,31.06242135658914
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00048349371785,3.20682587112313
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00065000008409,2.16851362297597
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00074953681099,359.99999999531565
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00079930517445,332.12914858625146
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00095161581098,44.52854085650257
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00110251743456,83.77413492691662
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00143603229180,86.49361121023117
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"11","0","0","11",0.00150923044751,149.05651228424881
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"12","0","0","12",0.00161390900309,214.50300212096477
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"13","0","0","13",0.00180012245588,229.29539728816397
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"14","0","0","14",0.00198371270618,178.09565260965553
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"15","0","0","15",0.00218737090022,154.67474412711428
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"16","0","0","16",0.00224897365990,228.62000035891097
,"100025056",MillArce Center,,,,,,,yes,,,,,,,,,,,,,,,,"17","0","0","17",0.00235201171112,225.77858583225171
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","0","0","0","0",0.00000000000000,47.14216510739054
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","1","0","0","1",0.00008202950688,137.12777111694004
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","2","0","0","2",0.00011786984728,137.14260105906578
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","3","0","0","3",0.00022761086057,137.15540188986347
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","4","0","0","4",0.00028818032482,137.14001037308225
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","5","0","0","5",0.00032549372724,137.12181474702237
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","6","0","0","6",0.00036994336166,227.11227967215555
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","7","0","0","7",0.00041906056844,227.16322499592815
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","8","0","0","8",0.00045169980862,227.16507198742559
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","9","0","0","9",0.00056854094008,317.12756358148403
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","10","0","0","10",0.00066495074248,317.13902219208455
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","11","0","0","11",0.00072807363849,317.14537405996623
,"116605939",Fellworth House,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housename""=>""Fellworth House"",""addr:housenumber""=>""193"",""addr:postcode""=>""Nelson 7010"",""addr:street""=>""Milton Street"",""old_name""=>""Fellworth House""","12","0","0","12",0.00080526236824,47.14216510739054
,"141565290",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,30.69176806353064
,"141565290",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00068839937536,120.69176806321634
,"141565290",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00088990257633,210.69176806292555
,"141565290",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00157830195170,300.69176806323986
,"141565290",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00177980515267,30.69176806353064
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","0","0","0","0",0.00000000000000,283.27429893185803
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","1","0","0","1",0.00017387446620,327.66694230357007
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","2","0","0","2",0.00048957452955,28.98168826408803
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","3","0","0","3",0.00066942449482,34.62562318346508
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","4","0","0","4",0.00074836124164,21.20912625268772
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","5","0","0","5",0.00098962607538,61.26694563383822
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","6","0","0","6",0.00104534366687,47.43308193616764
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","7","0","0","7",0.00112398424164,46.20035579445068
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","8","0","0","8",0.00116309050711,42.81485182173392
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","9","0","0","9",0.00119394305967,43.94334841409028
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","10","0","0","10",0.00158483332559,136.60227630903762
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","11","0","0","11",0.00192753653539,181.88255143830807
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","12","0","0","12",0.00246800082653,226.52145411306265
,"141573701",Countdown,,,,,,,yes,,,,,,,,,,,,supermarket,,,"""addr:city""=>""Nelson"",""brand""=>""Countdown"",""brand:wikidata""=>""Q5176845"",""brand:wikipedia""=>""en:Countdown (supermarket)""","13","0","0","13",0.00306344275486,283.27429893185803
,"141573705",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,157.78058140801613
,"141573705",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00032719213010,247.79822378191977
,"141573705",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00048244006084,337.80240482475892
,"141573705",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00080954432556,67.78476245085528
,"141573705",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00096476291336,157.78058140801613
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","0","0","0","0",0.00000000000000,46.92580532502460
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","1","0","0","1",0.00057751354096,3.40811337057908
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","2","0","0","2",0.00066967779651,317.67380506914452
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","3","0","0","3",0.00086899044036,317.66866791927328
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","4","0","0","4",0.00091437083260,317.67188314896202
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","5","0","0","5",0.00111598553941,227.66167623926188
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","6","0","0","6",0.00132565253729,140.36859676003323
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","7","0","0","7",0.00135771575608,138.86234544643020
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","8","0","0","8",0.00160022103437,182.94018449661385
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","9","0","0","9",0.00162212194759,184.44392672727929
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","10","0","0","10",0.00186935341808,136.89032501022194
,"153749824",Elma Turner Library,,,library,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Nelson"",""addr:housenumber""=>""27"",""addr:postcode""=>""7010"",""addr:street""=>""Halifax Street"",""addr:suburb""=>""Nelson"",""internet_access""=>""yes"",""internet_access:fee""=>""no"",""opening_hours""=>""Mo, Tu, Th, Fr 09:30-18:00; We 10:00-18:00; Sa 10:00-16:00; Su 13:00-16:00"",""ref:linz:address_id""=>""316305"",""wikidata""=>""Q64744757""","11","0","0","11",0.00191285445255,90.42587010717642
